abandon v.拋棄，放棄
restraint n.抑制，自製
restrict v.限制，約束
restriction n.限制，約束
restrictive n.限制的
result n.結果，效果，後果
resultant adj.結果的，合成的
resume v.繼續，再度
resume n.個人簡歷，摘要
retail v.,n.零售
retailer n.零售商
retain v.保留，記憶，雇
retell v.複述
retire v.退休，退隱，就寢
retirement n.退休，隱居
retort v.反駁，回嘴
retreat v.,n.退卻，撤退
retroactive adj.可追溯的
return v.回歸，歸還 n.歸來
reveal v.揭露，透露，顯示
revenge n.,v.報仇，報復
revenue n.歲入，收入
reverence n.尊敬，崇敬
reverse adj.顛倒的，相反的
revert v.回覆到，重議
review v.,n.檢查，復習
revise v.修改，校訂，復習
revision n.修改，修訂
revival n.復甦，再生
revive v.甦醒，復甦
revoke v.廢除，取消，撤回
revolt n.,v.起義，反抗
revolution n.革命，變革
revolutionary adj.革命的
revolve v.旋轉，繞行
reward n.報酬，酬金，報答
rewarding adj.有收穫的
rheumatism n.風濕病
rhyme n.韻，腳韻
rhythm n.韻律，節奏
rib n.肋，肋骨
ribbon n.帶子，緞帶
rice n.稻子，大米，米飯
rich adj.富的，富饒的
richness n.富饒，富有
rid v.使擺脫，使除去
riddle n.謎語，謎
ride v.乘坐，騎 n.乘車
ridge n.山脈，嶺，屋脊
ridicule n.,v.嘲笑，挖苦
rediculous adj.可笑的，荒謬的
rifle n.步槍，來福槍
right adj.正確的，右的
righteous adj.正直的，公正的
rigid adj.僵硬的，嚴厲的
rigidity adj.僵硬，嚴厲，死板
rigor n.嚴格，嚴肅
rigorous adj.嚴厲的，酷熱的
rim n.邊緣，眼鏡架
ring v.鳴，打鈴，打電話
rinse v.漂洗，潤絲
riot n.,v.騷亂，鬧事
riotous adj.騷亂的，喧擾的
rip v.撕破，扯碎
ripe adj.熟的，成熟的
ripen v.成熟，變熱
ripple n.波紋，漣漪
rise v.起立，晉級，增長
risk n.,v.冒險，風險
risky adj.有風險的，冒險的
rival n.對手 adj.競爭的
rivalry n.競爭，對抗
river n.河，江
road n.道路，路
roam v.漫步，漫游
roar v.,n.吼，怒號，轟鳴
roast v.烤，炙 adj.烘烤的
rob v.搶劫，偷
robber n.強盜
robbery n.搶劫(案)
robe n.長袍
robot n.機器人
robust adj.強壯的，粗壯的
rock n.岩石 v.搖擺，搖晃
rock-bottom n.adj.(價格)最低(的)
rocket n.火箭
rod n.小棒，竿
role n.角色，作用
roll v.滾，卷，轉動，壓平
roller n.滾筒，壓路機
roman adj.古羅馬的n.羅馬人
romance n.浪漫文學，浪漫故事
romantic adj.浪漫的，好幻想的
romanticism n.浪漫主義
rome n.羅馬
roof n.屋頂
room n.房間，室，空間
rooster n.公雞
root n.根，根源
rope n.繩，索
rose n.玫瑰，薔薇
rosy adj.玫瑰紅的，幻想的
rot v.腐爛，枯朽
rotary adj.旋轉的
rotate v.旋轉，循環，轉流
rotation n.旋轉，更替
rotten adj.腐爛的，發臭的
rough adj.粗糙的，粗野的
roughly adv.大約地，粗略地
round adj.圓形的adv.在周圍
roundabout adj.迂迴的，轉彎抹角
rouse v.喚醒，驚起
route n.路線，航線
routine n.日常事務
row v.划船 n.排，列
royal adj.王室的，皇家的
royalty n.皇家，皇族
rub v.擦，摩擦，塗抹
rubber n.橡膠，橡皮
rubbish n.垃圾，廢物，廢話
rude adj.粗魯的，下流的
rug n.小塊地毯
ruin n.廢墟 v.毀壞，破壞
ruinous adj.毀滅性的
rule n.法規，常規，統治
ruler n.統治者，直尺
ruling adj.統治的
rumor n.,v.傳聞，謠言
run v.跑，競選，行駛
runner n.奔跑者，賽跑運動員
running adj.連續的 n.經營
rural adj.農村的
rush v.,n.衝，衝進
russia n.俄羅斯，俄語
russian n.,adj.俄國(人)的
rust n.鏽 v.生鏽，衰退
rusty adj.生鏽的
ruthless adj.無情的，冷酷的
sack n.麻袋 v.解雇
sacred adj.神聖的
sacrifice n.,v.犧牲(品)
sad adj.悲哀的，可悲的
saddle n.馬鞍
sadly adv.悲哀地，可惜
sadness n.悲哀
safe adj.安全的，無風險的
safely adv.安全地，平安地
safety n.安全 adj.保險的
sag v.下跌
said adj.上述的，該
sail n.帆 v.行駛，開航
sailing adj.啟航的 n.航行
sailor n.水手，海員
saint n.聖人，聖徒
sake n.緣故，利益
salad n.色拉，拌涼菜
salability n.適銷性
salable adj.有銷路的，適銷的
salary n.工資，薪水
sale n.出售，賤賣
sales n.銷售 adj.出售的
salesman n.售貨員，推銷員
salmon n.鮭，大馬哈魚
salt n.鹽
salty adj.鹹的
salute v.行禮，致敬
salution n.致敬
same adj.同樣的
sample n.樣品 v.抽樣
sampling n.抽樣
sand n.沙子
sandwich n.三明治 v.夾入
sandy adj.沙的，沙色的
sanitary n.療養院
santa Claus n.聖誕老人
sarcasm n.諷刺，挖苦
sarcastic adj.諷刺的
sardine n.沙丁魚
satellite n.衛星
satire n.諷刺作品
satisfaction n.滿足，滿意
satisfactorily adv.圓滿地
satisfactory adj.令人滿意的
satisfy v.滿足，使滿意，償還
saturation n.浸透，飽和
saturday n.星期六
saturn n.土星
sauce n.調味汁，醬油
saucer n.茶碟
sausage n.香腸，臘腸
savage adj.野蠻的，殘暴的
save v.救，拯救，儲蓄
savings n.存款，儲蓄額
saw v.,n.鋸
say v.說 n.發言(權)
scale n.刻度，等級，秤
scaly adj.魚鱗狀的
scan v.瀏覽，細察，掃描
scandal n.醜聞
scar n.疤，疤痕
scarce adj.缺乏的，罕見的
scarcely adv.幾乎沒有，將近
scarcity n.缺乏，不足
scare v.驚嚇 n.驚恐
scarf n.圍巾，頭巾
scarlet adj.n.猩紅的，鮮紅的
scatter v.散布，撒播
scene n.現場，情景，一場戲
scenery n.風景，布景
scenic adj.風景如畫的
scent n.氣味，香味
schedule n.時間表 v.排定
scheme n.計劃，方案，圖謀
scholar n.學者
scholarship n.獎學金，學問
school n.學校，上學，學系
schooling n.學校教育
science n.科學，學科
scientific adj.科學的
scientist n.科學家
scissors n.剪刀
scoff v.嘲笑，嘲弄
scold v.,n.訓斥，責罵
scope n.範圍
scorch v.燒焦
scorching adj.灼熱的
score n.得分，成績，二十
scorn n.,v.蔑視，不屑
scornful adj.蔑視的，輕視的
scotch n.蘇格蘭
scotsman n.蘇格蘭人
scottish adj.蘇格蘭的
scotland n.蘇格蘭
scout n.偵察員，童子軍
scramble v.爬，攀，爭奪
scrap n.碎片，廢品，屑
scrape v.擦，刮，湊集
scratch v.抓破，撓 n.抓痕
scream v.,n.尖叫聲
screech v.,n.尖叫(聲)
screen n.屏，簾 v.甄別
screw v.擰 n.螺釘
screwdriver n.螺絲刀，改錐
script n.臨時單據
scrub v.擦洗，刷
scrutiny n.細看，複查
sculptor n.雕塑家
sculpture n.雕塑，雕刻
sea n.海，海洋
seal v.封 n.圖章，封條
seam n.接縫
seaman n.海員，水手
seaport n.海港，港口
search v.,n.搜查，尋找
seashore n.海濱
seaside n.海邊
season n.季節 v.調味
seasonal adj.季節性的
seat n.座位，席位 v.就座
second num.第二 n.第二，秒
secondary adj.第二的，次要的
secondhand adj.二手的，間接的
secondly adv.第二，其次
secrecy n.秘密(狀態)
secret adj.秘密的 n.秘密
secretariat n.秘書處
secretary n.秘書，部長，書記
section n.部分，區域
sector n.部分，部門
secure adj.安全的，可靠的
security n.安全，有價證券
see v.看見，明白，查看
seed n.種子 v.播種
seek v.尋覓，企圖獲得
seem v.好象，似乎
seemingly adv.表面上
segment n.部分，節，片
seize v.抓住，奪取，占領
seizure n.強占，沒收
seldom adv.難得，不常
select v.挑選 adj.精選的
selection n.選擇，選集
self n.自己，自身，品質
selfish adj.自私的，利己的
sell v.賣，出售
seller n.賣方
seminar n.研討會，學術講座
semiconductor n.半導體
senate n.參議院
senator n.參議員
send v.派遣，送，寄出，請
sender n.寄信人
senior adj.年長的，老資格的
sensation n.感覺，感動
sensational adj.轟動的
sense n.感官，感覺，見識
senseless adj.無意義的
sensible adj.明智的，感知的
sensitive adj.敏感的
sensitivity n.靈敏度
sentence n.句子 v.判決
sentiment n.感情，情緒
sentimental adj.多愁善感的
separate v.分離，分隔，分手
separately adv.分別地
separation n.分離，分開
september n.九月
sequence n.一連串，順序
serene adj.清澈的，晴朗的
serenity n.晴朗
series n.系列，從書
serious adj.慎重的，嚴重的
seriously adv.嚴肅地，嚴重地
sermon n.布道，說教
serpent n.大蛇
servant n.僕人
serve v.服務，任職，服役
service n.服務，公共設施
serviceable adj.有用的，耐用的
session n.會議，會期，市，盤
set v.放，指定 n.全套
setting n.安置，背景，環境
settle v.解決，安置，支付
settlement n.解決，結算
seven num.七
seventeen num.十七
seventh num.第七，七分之一
seventy num.七十
several adj.幾個
severe adj.嚴厲的，苛刻的
severely adv.嚴厲地，苛刻地
sew v.縫紉
sewing-machine n.縫紉機
sex n.性，性別
sexual adj.性的，性感的
sexuality n.性慾
shabby adj.襤褸的，不體面的
shade n.陰影，遮光物，濃淡
shadow n.影子，陰影
shadowy adj.有陰影的，模糊的
shady adj.遮陰的，背陰的
shaft n.柄，豎井
shake v.搖動，發抖，握手
shall v.將
shallow adj.淺的，淺薄的
sham n.贗品 v.假冒
shame n.羞恥，恥辱
shameful adj.可恥的，丟臉的
shampoo n.洗發香波
shape n.形狀，輪廓 v.形成
shapeless adj.不定形的
share n.份，股份 v.分配
shark n.鯊魚
sharp adj.銳利的，明顯的
sharpen v.削尖，磨快
sharpener n.鉛筆刀，磨石
sharply adv.尖銳地，敏銳地
shatter v.粉碎，毀壞
shave v.剃，修臉
she pron.她
shear v.剪毛，切割
shed v.流下 n.棚子
sheep n.綿羊
sheepish adj.膽怯的
sheer adj.全然的，極薄的
sheet n.被單，張，大片
shelf n.架子，擱板
shell n.殼，英，炮彈，外殼
shelter n.躲避處，庇護
shepherd n.牧羊人
sheriff n.郡長，警官
shield n.盾牌 v.防護
shift v.轉變 n.轉移，輪班
shilling n.先令
shine v.發光，照射，照耀
shiny adj.耀眼的
ship n.船，艦 v.船運
shipbuilding n.造船業
shipmail n.隨船帶交
shipment n.船運，一船貨
shipowner n.船主
shipping n.船運，裝運
shipwreck n.(船隻)失事
shipyard n.船塢
shirt n.襯衣
shiver v.發抖
shock n.震驚，電擊 v.震動
shoe n.鞋
shoemaker n.鞋匠
shoot v.射擊，發芽 n.嫩芽
shop n.商店，車間
shopkeeper n.店主
shopping n.購物
shore n.岸，濱
short adj.短的，矮的
shortage n.缺少，不足
shortcoming n.短處，缺點
shortcut n.捷徑
shorten v.縮短
shorthand n.速記
shortly adv.立刻，不久
shorts n.短褲
short-weight n.短裝，短重
shot n.射擊，彈丸
should v.應該，會
shoulder n.肩膀
shout v.,n.叫喊
shove v.推，推開
shovel n.鏟子
show v.顯示，表明 n.演出
shower n.陣雨，淋浴
showroom n.展室，陳列室
shrewd adj.機敏的，精明的
shriek v.,n.尖叫(聲)
shrill v.刺耳的 v.尖叫
shrine n.神龕
shrimp n.蝦
shrink v.收縮，畏縮
shroud n.遮蔽物
shrub n.灌木
shrug v.,n.聳肩
shuffle v.拖腳走
shun v.躲避，躲開
shut v.關閉，合攏
shutter n.百葉窗，快門
shuttle n.梭 v.穿梭
shy adj.害羞的，靦腆的
sick adj.有病的，厭惡的
sickness n.病
sickle n.鐮刀
side n.邊，面，側面，一方
sidewalk n.人行道
sideways adv.側面地
siege v.包圍，圍攻
sieve n.篩子
sift v.篩，細查
sigh v.,n.嘆息，嘆氣
sight n.視力，情景
sightseeing n.觀光，遊覽
sign n.告示，跡象，符號
signal n.信號 v.做手勢
signature n.簽字
significance n.重要性，意義
significant adj.重要的，有意義的
signify v.表示，意味
signpost n.路標，廣告柱
silence n.寂靜，沉默
silent adj.寂靜的，沉默的
silicon n.硅
silk n.絲，綢 adj.絲的
silky adj.絲綢般的
silly adj.糊塗的，愚蠢的
silver n.銀，銀餐具
similar adj.類似的，相象的
similarity n.類似，相似
simple adj.簡單的，樸素的
simplicity n.簡單，簡樸，單純
simplify v.簡單化
simply adv.簡單地，僅
simulate v.假裝，佯偽
simultaneous adj.同時(發生)的
simultaneously adv.同時地
sin n.罪，罪惡
since prep.自從 conj.既然
sincere adj.真誠的，誠摯的
sincerely adv.真誠地
sincerity n.真誠，誠摯
sinful adj.有罪的，罪惡的
sing v.唱
singer n.歌手
single adj.單個的，單身的
singular adj.非凡的，單數的
sink v.沉，下落 n.水槽
sir n.先生
siren n.汽笛，報警器
sister n.姊，妹
sit v.坐，棲息
site n.場所，場地
sitting-room n.起居室
situate v.位於，坐落在
situation n.形勢，局面
six num.六
sixteen num.十六
sixth num.第六，六分之一
sixty num.六十
sizable adj.相當大的
size n.大小，規模，尺寸
skate n.冰鞋 v.滑冰
skating n.滑冰，溜冰
skeleton n.骨架
sketch n.素描，速寫，草圖
ski n.雪撬 v.滑雪
skiing n.滑雪
skill n.技能，技藝
skillful adj.熟練的
skim v.撇去，掠過，略談
skin n.皮，皮膚 v.剝皮
skip v.跳過，遺漏
skirmish n.小衝突
skirt n.裙子
skull n.顱骨
sky n.天，天空
skyrocket v.猛漲
skyscraper n.摩天大樓
slack adj.松馳的，不景氣的
slam v.砰地關上
slander n.,v.誹謗，污衊
slang n.俚語
slap v.掌擊，摑
slaughter v.,n.屠宰，屠殺
slave n.奴隸 v.做苦工
slavery n.奴隸制，奴役
slay v.屠殺
sleep v.,n.睡眠
sleepy adj.欲睡的
sleet n.雨加雪
sleeve n.袖子
slender adj.細長的，苗條的
slice n.薄片 v.切成薄片
slide v.滑，溜
slight adj.輕微的，纖瘦的
slightly adv.輕微地，稍稍
slim adj.苗條的
slip v.滑，滑行，溜走
slipper n.便鞋，拖鞋
slippery adj.滑的
slit v.割裂 n.狹口，裂縫
slogan n.標語，口號
slope v.傾斜 n.坡，坡度
slow adj.慢的，遲鈍的
slowdown n.放慢，遲緩
slowly adj.慢慢地
slum n.貧民窟
slumber n.睡眠，微睡
slump n.暴跌，不景氣
sly adj.狡猾的
smack n.滋味 v.劈啪地響
small adj.小的，不重要的
smart adj.聰明的，漂亮的
smash v.打破，粉碎，猛撞
smell v.嗅,發出氣味 n.氣味
smile v.,n.微笑
smog n.煙霧
smoke v.冒煙，抽煙 n.煙
smoker n.抽煙者
smoking n.抽煙
smooth adj.平穩的，光滑的
smoothly adv.順利地，安穩地
smuggle v.走私，夾帶
smuggler n.走私者
smuggling n.走私
snack n.快餐，小吃
snail n.蝸牛
snake n.蛇
snap v.,n.折斷(聲)
snatch v.,n.搶奪，攫取
sneak v.偷偷地逃走、做
sneakers n.旅遊鞋
sneer v.,n.嘲笑，譏笑
sneeze v.打噴嚏
sniff v.嗅，聞
snob n.勢利小人
snobbery n.勢利
snobbish adj.勢利的
snore v.打鼾
snow n.雪 v.下雪
snowman n.雪人
snowstorm n.暴風雪
snowy adj.有雪的，下雪的
so adv.這樣，也一樣
soak v.浸，吸水，濕透
soap n.肥皂
soar v.急速上升，暴漲
sob v.,n.嗚咽，啜泣
sober adj.清醒的，冷靜的
so-called adj.所謂的
soccer n.足球
sociable adj.善交際的，社交的
social adj.社會的，社會性的
socialism n.社會主義
socialist n.adj.社會主義者、的
society n.社會，協會，社交界
sociologist n.社會學家
sociology n.社會學
sock n.短襪
soda n.蘇打，鹼，蘇打水
sodium n.鈉
sofa n.沙發，軟椅
soft adj.柔軟的，溫和的
soften v.使柔軟，變軟
softly adv.柔軟地，溫和地
softness n.柔軟，溫和
software n.軟件
soil n.土壤，國土，污穢
solar adj.太陽的
soldier n.士兵，兵
sole adj.唯一的，單獨的
solely adv.唯一地，只
solemn adj.正式的，嚴肅的
solicitor n.律師
solid adj.固體的，牢固的
solidarity n.團結
solitary adj.獨自的，孤獨的
solitude n.寂寞，獨居
solo n.獨唱，獨奏
solution n.解決，溶液
solve v.解答，溶解
solvency n.償付能力
solvent adj.有償付能力的
some adj.若干，某一
somebody pron.某人，重要人物
somehow adv.以某種方式
someone pron.有人，某人
something pron.某事，某物
sometime adv.日後，曾經
sometimes adv.有時，不時
somewhat adv.稍微，有點
somewhere adv.某地，到某處
son n.兒子
song n.歌，歌詞，鳥鳴
son-in-law n.女婿
sonnet n.十四行詩
sonyericsson n.索尼愛立信通訊手機公司
soon adv.不久，很快，早
soot n.油煙，煤煙
soothe v.安慰，使鎮定
sophisticated adj.複雜的，先進的
sophistication n.世故
sore adj.疼痛的，惱火的
sorrow n.傷心，悲哀，憂患
sorrowful adj.悲哀的，憂愁的
sorry adj.難過的，遺憾的
sort n.種類 v.分類，揀
soul v.靈魂，心靈，人
sound n.聲，聲音 v.聽起來
soup n.湯
sour adj.酸的，不高興的
source n.來源，出處，源泉
south n.南,南方 adj.南方的
southeast n.東南(部)
southern adj.南的，南方的
southward adj.,adv.向南
southwest n.西南(部)
souvenir n.紀念品
sovereign n.君主 adj.主權的
sovereignty n.主權
sow v.播種，散布 n.母豬
soy n.醬油
space n.空間，太空，空地
spacecraft n.宇宙飛船
spaceship n.太空船，宇宙飛船
spaceshuttle n.航天飛機
spacious adj.廣闊的，寬敞的
spade n.鏟子，鐵鍬，黑桃
spain n.西班牙
span n.跨度；指距 v.跨越
spanish adj.,n.西班牙人(的)
spare v.騰出時間adj.備用的
spark n.火花，火星
sparkle v.發火花，閃耀
sparrow n.麻雀
spatial adj.空間的
speak v.說話，發言，講
speaker n.說話者，發言人
spear n.矛，槍
special adj.特別的，專門的
specialist n.專家
specialize v.專攻，專門研究
specialized adj.專業的，專門的
specially adv.特地，專門地
specialty n.專業，專長
species n.物種，種類
specific adj.特殊的，明確的
specification n.規格，明細表
specify v.詳細說明，指定
specimen n.標本，樣本
spectacle n.眼鏡，場面，壯觀
spectacular adj.壯觀的
spectator n.觀眾，旁觀者
spectrum n.光譜
speculate v.推測，投機
speculation n.推測，投機
speculator n.投機商
speech n.演說，語言能力
speed n.速度 v.飛馳
speedy adj.快速的
spell v.拼寫，咒語
spelling n.拼音，拼寫
spend v.花費，消耗
sphere n.球體，範圍，領域
spice n.香料，調味品
spicy adj.辛辣的
spider n.蜘蛛
spill v.溢出，流出
spin v.自轉，紡
spiral adj.,n.螺旋(的)
spirit n.精神，心靈 n.酒精
spiritual adj.精神上的，心靈的
spit v.吐，傾吐 n.唾液
spite n.惡意，怨恨
splash v.濺，潑
splendid adj.輝煌的，燦爛的
split v.劈，分割
spoil v.損壞，寵壞
spokesman n.發言人
sponge n.海綿
sponsor n.發起人，主辦者
sponsorship n.發起，主辦
spontaneous adj.自發的
spoon n.湯匙
spoonful adj.一匙的量
sport v.運動，嬉戲
sportsman n.運動員
sportsmanship n.體育精神
spot n.點，斑，污點，場所
sprain v.,n.扭傷
spray n.水霧 v.噴射
spread v.伸開，散布，傳播
spring v.跳躍，萌芽 n.春季
sprinkle v.灑，撒，不細雨
sprout n.幼芽 v.出芽
spur n.,v.刺激，鼓舞
spy n.間諜
square n.正方形，廣場，平方
squash v.壓碎 n.果子汁
squat v.蹲
squeeze v.壓，榨，擠
s. s. n.(縮)輪船
squirrel n.松鼠
stab v.,n.刺，戳
stability n.穩定性
stable adj.穩固的，穩定的
stack n.,v.推放，垛
stadium n.露天運動場
staff n.工作人員，棒子
stage n.舞台，階段 v.上演
stagger v.蹣跚
stagnation n.停滯
stain n.污點，瑕疵 v.弄髒
stainless adj.無瑕的，不鏽的
stair n.樓梯
staircase n.扶手樓梯
stake n.樁，賭注
stale adj.陳舊的
stalk n.主莖，葉柄
stall n.廄，貨攤
stammer v.,n.口吃，結巴
stamp n.郵票，圖章 v.蓋章
stand v.站立，坐落，忍受
standard n.標準 adj.標準的
standardize v.標準化
standing adj.常務的 n.地位
standpoint n.立場，觀點
standstill n.停頓
staple n.釘書釘，主要產品
stapler n.釘書機
star n.星 v.主演
stare n.,v.凝視
start v.開始，著手，發動
starting n.出發，開始
startle v.驚嚇，使吃驚
starvation n.饑餓
starve v.挨餓，渴求
state n.狀態，國家，州
statement n.聲明，陳述
statesman n.政治家，國務活動家
static adj.靜止的，靜態的
station n.站，台 v.駐紮
stationary adj.固定的，穩定的
stationery n.文具
statistical adj.統計的
statistics n.統計(學)
statue n.雕像，鑄像
status n.形勢，身分
statute n.法令，章程，條例
stay v.停留，暫住，保持
steadily adv.穩固地，穩步地
steady adj.平穩的，穩健的
steak n.牛排，排骨
steal v.偷竊
steam n.汽，蒸汽 v.蒸
steamer n.汽船
steel n.鋼
steep adj.陡峭的
steer v.駕駛，行駛
stem n.莖
stencil n.複寫紙，蠟紙
step n.腳步，台階，步驟
stereo n.立體聲
sterling adj.英鎊的
stern adj.嚴厲的，堅決的
stevedore n.碼頭工人
stew v.燉，煮 n.燉菜
steward n.乘務員，男僕
stewardess n.女乘務員，空姐
stick n.枝，桿，手杖 v.扎
sticky adj.黏的
stiff adj.僵硬的，生硬的
still adj.靜止的 adv.仍舊
stillness n.寂靜，靜止
stimulate v.刺激，使興奮
stimulation n.刺激
sting n.刺痛 v.刺，叮
stink adj.臭的
stipulate v.合同規定，約定
stipulation n.規定
stir v.攪拌，激起 n.騷動
stirring adj.動人的
stitch n.一針 v.縫合
stock n.存貨，股份 v.貯存
stocking n.長襪
stomach n.胃
stone n.石頭，石料，寶石
stony adj.石頭多的
stool n.凳子
stoop v.彎腰，屈從 n.俯身
stop v.停止，終止 n.停止
storage n.貯藏，貨棧
store n.商店 v.貯藏，儲備
storey n.樓層
storm n.暴風雨，暴怒
stormy adj.有暴風雨的
story n.故事，小說，經歷
stout adj.肥胖的，結實的
stove n.爐子，火爐
stow v.裝載，理艙
stowage n.裝載
straight adj.直的 adv.筆直地
straightforward adj.直爽的
straighten v.弄直
strain v.拉緊，扭傷，使緊張
strait n.海峽
strand n.(繩)股，縷
strange adj.奇怪的，陌生的
stranger n.新人，陌生人
strap n.帶，皮帶
strategic adj.戰略的
strategy n.戰略，策略，計謀
straw n.麥桿，稻草，吸管
strawberry n.草莓
stray v.迷路 adj.走失的
streak n.紋理，條紋
stream n.小溪，流
streamline n.流線型 v.精簡
street n.大街
streetcar n.有軌電車
strength n.力氣，力量，強度
strengthen v.加強，鞏固
stress v.,n.強調，壓力
stretch v.伸展，拉長 n.伸展
strict adj.嚴格的，精確的
strictly adv.嚴格地，絕對
stride adv.闊步走 n.闊步
strife n.衝突，爭鬥
strike v.打，攻擊，罷工
striking adj.引人注目的
string n.細繩，弦，一串
strip v.剝 n.窄條
stripe n.條紋
strive v.努力，奮鬥
stroke n.敲，筆劃 v.撫摸
stroll v.,n.散步，閒逛
stroller n.散步者
strong adj.強壯的，強烈的
strongly adv.強烈地，強有力地
stronghold n.堡壘，要塞
structural adj.結構的，組織上的
structure n.結構，構造，組織
struggle v.,n.鬥爭，奮鬥
stubborn adj.頑固的，倔強的
student n.學生，研究人員
studio n.畫室，工作間
study v.,n.學習，研究
stuff n.材料，東西 v.塞滿
stuffy adj.悶熱的，不透氣的
stumble v.絆跌
stump n.樹樁，殘茬
stupid adj.愚蠢的，遲鈍的
stupidity n.愚蠢
sturdy adj.健壯的
style n.風格，時尚，作風
stylist n.時裝設計師
subdivide v.細分，再分
subdue v.戰勝，征服
subject n.題目，學科，主語
subjective adj.主觀的
subjunctive adj.虛擬的
submarine adj.海底的 n.潛水艇
submerge v.浸沒，淹沒
submit v.服從，呈交
subordinate adj.下級的，輔助的
subordination n.服從
subscribe v.訂購，訂閱
subscription n.預訂，訂購
subsequence n.後果
subsequent adj.以後的，後起的
subsequently adv.後來，其後
subsidiary adj.輔助的，次要的
substance n.物質，實質
substantial adj.可觀的，實質的
substantiate v.證實
substitute n.,v.代替，代用品
substitution n.代替
subtle adj.敏銳的，微妙的
subtract v.減去
subtraction n.減法，減去
suburb n.郊區，郊外
suburban adj.郊區的
subway n.地鐵
succeed v.成功，後繼
success n.成功
successful adj.成功的
successfully adv.成功地
succession n.接連，繼任
successive adj.接連的，連續的
successor n.繼承人，繼任者
such adj.這樣的，如此的
suck v.吮，咂
sudden adj.突然的，意外的
suddenly adv.突然，忽然
suffer v.遭受，受苦，忍受
suffering n.苦難
suffice v.足夠，滿足需要
sufficient adj.充足的，充分的
sufficiently adv.充分地，足夠地
suffix n.後綴
sugar n.糖
suggest v.建議，暗示
suggestion n.建議，示意
suicide n.自殺
suit n.一身西服，起訴
suitable adj.合適的，適宜的
suitcase n.手提箱
suite n.隨員，一套(房間)
sullen adj.板著臉的
sultry adj.悶熱的
sum n.總數，會計 v.總結
summarize v.概括，總結
summary n.概要 adj.概括的
summer n.夏季
summit n.頂峰，最高點
summon v.,n.召喚，召集
sun n.太陽，陽光
sunburn v.曬黑
sunday n.星期日
sunflower n.葵花
sunlight n.陽光
sunny adj.向陽的，晴朗的
sunrise n.日出
sunset n.日落
sunshine n.日照，日光
super adj.特級的，超級的
superb adj.華麗的，超等的
superficial adj.表面的，膚淺的
superinrtendent n.管理人，負責人
superior adj.優良的，上級的
superiority n.優越(性)
supermarket n.超級市場
supersede v.代替
supersonic adj.超音速的
superstition n.迷信
superstitious adj.迷信的
supervise v.管理，監督，監考
supervision n.監督
supervisor n.監考人，監查
supper n.晚餐
supplement n.,v.增補，補充
supplementary adj.補充的
supplier n.供應商
supply v.供應，供給
support v.支持，資助，支援
supporter n.支持者
suppose v.猜想，假設
supposing conj.假使
suppress v.鎮壓，壓製，遏止
suppression n.鎮壓，壓製
supreme adj.最高的
surcharge n.附加費，超載
sure adj.有把握的，一定的
surely adv.一定，肯定，諒必
surface n.表面 adj.表面的
surge n.,v.洶涌，波動
surgeon n.外科醫生
surgery n.外科(學)
surmise v.,n.猜想，推測
surname n.姓
surpass v.超過，勝過
surplus n.過剩 adj.剩餘的
surprise v.使驚詫 n.驚奇
surprising adj.驚人的
surrender v.放棄，交出，投降
surround v.包圍
surroundings n.環境，周圍事物
survey v.視察，測量 n.調查
surveyor n.調查人，檢驗人
survival n.倖存，遺風
survive v.倖免於，倖存
survivor n.倖存者
suspect v.懷疑 n.嫌疑犯
suspend v.吊，懸，暫停，停學
suspense n.暫停，中止
suspicion n.懷疑，嫌疑
suspicious adj.可疑的，猜疑的
sustain v.支撐，遭受
swallow n.燕子 v.吞咽
swamp n.沼澤
swan n.天鵝
swarm n.群 v.雲集
sway v.搖晃，影響
swear v.宣誓，詛咒
sweat v.出汗 n.汗水
sweater n.運動衫，毛衣
swede n.瑞典人
sweden n.瑞典
swedish adj.,n.瑞典人(的)
sweep v.掃除，席捲
sweet adj.甜的，甜蜜的
sweeten v.變甜，加糖
sweetheart n.心肝，寶貝
sweetness n.甜味
swell v.膨脹，腫
swift adj.快的，迅速的
swim v.游泳，游
swing v.搖擺 n.鞦韆
swiss n.瑞士人
switch v.轉換 n.開關
switzerland n.瑞士
sword n.劍
syllable n.音節
symbol n.象徵，符號
symbolize v.象徵
symmetric adj.對稱的，勻稱的
symmetry n.對稱
sympathetic adj.同情的，有共鳴的
sympathize v.同情
sympathy n.同情，同感，共鳴
symphony n.交響樂
symposium n.座談會，學術討論會
symptom n.癥狀，徵兆
synonym n.同義詞
synthesis n.綜合，合成
synthetic adj.合成的，人造的
system n.系統，體制，制度
systematic adj.系統的，有組織的
systematically adv.有系統地
table n.桌子，表格
tablet n.藥片
tabulate v.制表，將...列表
tack n.圖釘
tackle n.用具，轆轤 v.抓住
tact n.機敏，圓滑
tactful adj.機智的，老練的
tactics n.戰術，策略
tag n.標籤，貨簽
tail n.尾巴，尾部
tailor n.裁縫 v.縫製
take v.拿，帶，吃，乘
take-off n.起飛
tale n.故事
talent n.人才，天資
talk v.談話 n.講話，會談
talkative adj.囉嗦的
tall adj.高的
tally v.吻合，符合
tame v.馴養，制報
tan n.黃褐色 v.鞣草
tangle v.纏繞，糾纏
tank n.油箱，水箱，坦克
tanker n.油輪
tap v.叩擊 n.輕敲
tape n.條，帶，磁帶
tape-recorder n.錄音機
tape-recording n.錄音
tar n.瀝青，柏油
target n.目標，對象，靶
